date_key,day_id,date,year,quarter,month,month_name,year_month,day_of_month,wday,weekday_name,is_weekend,wm_yr_wk,weekday,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI
20150726,d_1640,2015-07-26,2015,3,7,July,2015-07,26,2,Sunday,1,11526,Sunday,,,,,0,0,0
20150727,d_1641,2015-07-27,2015,3,7,July,2015-07,27,3,Monday,0,11526,Monday,,,,,0,0,0
20150728,d_1642,2015-07-28,2015,3,7,July,2015-07,28,4,Tuesday,0,11526,Tuesday,,,,,0,0,0
20150729,d_1643,2015-07-29,2015,3,7,July,2015-07,29,5,Wednesday,0,11526,Wednesday,,,,,0,0,0
20150730,d_1644,2015-07-30,2015,3,7,July,2015-07,30,6,Thursday,0,11526,Thursday,,,,,0,0,0
20150731,d_1645,2015-07-31,2015,3,7,July,2015-07,31,7,Friday,0,11526,Friday,,,,,0,0,0
20150801,d_1646,2015-08-01,2015,3,8,August,2015-08,1,1,Saturday,1,11527,Saturday,,,,,1,1,0
20150802,d_1647,2015-08-02,2015,3,8,August,2015-08,2,2,Sunday,1,11527,Sunday,,,,,1,0,1
20150803,d_1648,2015-08-03,2015,3,8,August,2015-08,3,3,Monday,0,11527,Monday,,,,,1,1,1
20150804,d_1649,2015-08-04,2015,3,8,August,2015-08,4,4,Tuesday,0,11527,Tuesday,,,,,1,0,0
20150805,d_1650,2015-08-05,2015,3,8,August,2015-08,5,5,Wednesday,0,11527,Wednesday,,,,,1,1,1
20150806,d_1651,2015-08-06,2015,3,8,August,2015-08,6,6,Thursday,0,11527,Thursday,,,,,1,1,1
20150807,d_1652,2015-08-07,2015,3,8,August,2015-08,7,7,Friday,0,11527,Friday,,,,,1,1,0
20150808,d_1653,2015-08-08,2015,3,8,August,2015-08,8,1,Saturday,1,11528,Saturday,,,,,1,0,1
20150809,d_1654,2015-08-09,2015,3,8,August,2015-08,9,2,Sunday,1,11528,Sunday,,,,,1,1,1
20150810,d_1655,2015-08-10,2015,3,8,August,2015-08,10,3,Monday,0,11528,Monday,,,,,1,0,0
20150811,d_1656,2015-08-11,2015,3,8,August,2015-08,11,4,Tuesday,0,11528,Tuesday,,,,,0,1,1
20150812,d_1657,2015-08-12,2015,3,8,August,2015-08,12,5,Wednesday,0,11528,Wednesday,,,,,0,1,1
20150813,d_1658,2015-08-13,2015,3,8,August,2015-08,13,6,Thursday,0,11528,Thursday,,,,,0,1,0
20150814,d_1659,2015-08-14,2015,3,8,August,2015-08,14,7,Friday,0,11528,Friday,,,,,0,0,1
20150815,d_1660,2015-08-15,2015,3,8,August,2015-08,15,1,Saturday,1,11529,Saturday,,,,,0,1,1
20150816,d_1661,2015-08-16,2015,3,8,August,2015-08,16,2,Sunday,1,11529,Sunday,,,,,0,0,0
20150817,d_1662,2015-08-17,2015,3,8,August,2015-08,17,3,Monday,0,11529,Monday,,,,,0,0,0
20150818,d_1663,2015-08-18,2015,3,8,August,2015-08,18,4,Tuesday,0,11529,Tuesday,,,,,0,0,0
20150819,d_1664,2015-08-19,2015,3,8,August,2015-08,19,5,Wednesday,0,11529,Wednesday,,,,,0,0,0
20150820,d_1665,2015-08-20,2015,3,8,August,2015-08,20,6,Thursday,0,11529,Thursday,,,,,0,0,0
20150821,d_1666,2015-08-21,2015,3,8,August,2015-08,21,7,Friday,0,11529,Friday,,,,,0,0,0
20150822,d_1667,2015-08-22,2015,3,8,August,2015-08,22,1,Saturday,1,11530,Saturday,,,,,0,0,0
20150823,d_1668,2015-08-23,2015,3,8,August,2015-08,23,2,Sunday,1,11530,Sunday,,,,,0,0,0
20150824,d_1669,2015-08-24,2015,3,8,August,2015-08,24,3,Monday,0,11530,Monday,,,,,0,0,0
20150825,d_1670,2015-08-25,2015,3,8,August,2015-08,25,4,Tuesday,0,11530,Tuesday,,,,,0,0,0
20150826,d_1671,2015-08-26,2015,3,8,August,2015-08,26,5,Wednesday,0,11530,Wednesday,,,,,0,0,0
20150827,d_1672,2015-08-27,2015,3,8,August,2015-08,27,6,Thursday,0,11530,Thursday,,,,,0,0,0
20150828,d_1673,2015-08-28,2015,3,8,August,2015-08,28,7,Friday,0,11530,Friday,,,,,0,0,0
20150829,d_1674,2015-08-29,2015,3,8,August,2015-08,29,1,Saturday,1,11531,Saturday,,,,,0,0,0
20150830,d_1675,2015-08-30,2015,3,8,August,2015-08,30,2,Sunday,1,11531,Sunday,,,,,0,0,0
20150831,d_1676,2015-08-31,2015,3,8,August,2015-08,31,3,Monday,0,11531,Monday,,,,,0,0,0
20150901,d_1677,2015-09-01,2015,3,9,September,2015-09,1,4,Tuesday,0,11531,Tuesday,,,,,1,1,0
20150902,d_1678,2015-09-02,2015,3,9,September,2015-09,2,5,Wednesday,0,11531,Wednesday,,,,,1,0,1
20150903,d_1679,2015-09-03,2015,3,9,September,2015-09,3,6,Thursday,0,11531,Thursday,,,,,1,1,1
20150904,d_1680,2015-09-04,2015,3,9,September,2015-09,4,7,Friday,0,11531,Friday,,,,,1,0,0
20150905,d_1681,2015-09-05,2015,3,9,September,2015-09,5,1,Saturday,1,11532,Saturday,,,,,1,1,1
20150906,d_1682,2015-09-06,2015,3,9,September,2015-09,6,2,Sunday,1,11532,Sunday,,,,,1,1,1
20150907,d_1683,2015-09-07,2015,3,9,September,2015-09,7,3,Monday,0,11532,Monday,LaborDay,National,,,1,1,0
20150908,d_1684,2015-09-08,2015,3,9,September,2015-09,8,4,Tuesday,0,11532,Tuesday,,,,,1,0,1
20150909,d_1685,2015-09-09,2015,3,9,September,2015-09,9,5,Wednesday,0,11532,Wednesday,,,,,1,1,1
20150910,d_1686,2015-09-10,2015,3,9,September,2015-09,10,6,Thursday,0,11532,Thursday,,,,,1,0,0
20150911,d_1687,2015-09-11,2015,3,9,September,2015-09,11,7,Friday,0,11532,Friday,,,,,0,1,1
20150912,d_1688,2015-09-12,2015,3,9,September,2015-09,12,1,Saturday,1,11533,Saturday,,,,,0,1,1
20150913,d_1689,2015-09-13,2015,3,9,September,2015-09,13,2,Sunday,1,11533,Sunday,,,,,0,1,0
20150914,d_1690,2015-09-14,2015,3,9,September,2015-09,14,3,Monday,0,11533,Monday,,,,,0,0,1
20150915,d_1691,2015-09-15,2015,3,9,September,2015-09,15,4,Tuesday,0,11533,Tuesday,,,,,0,1,1
20150916,d_1692,2015-09-16,2015,3,9,September,2015-09,16,5,Wednesday,0,11533,Wednesday,,,,,0,0,0
20150917,d_1693,2015-09-17,2015,3,9,September,2015-09,17,6,Thursday,0,11533,Thursday,,,,,0,0,0
20150918,d_1694,2015-09-18,2015,3,9,September,2015-09,18,7,Friday,0,11533,Friday,,,,,0,0,0
20150919,d_1695,2015-09-19,2015,3,9,September,2015-09,19,1,Saturday,1,11534,Saturday,,,,,0,0,0
20150920,d_1696,2015-09-20,2015,3,9,September,2015-09,20,2,Sunday,1,11534,Sunday,,,,,0,0,0
20150921,d_1697,2015-09-21,2015,3,9,September,2015-09,21,3,Monday,0,11534,Monday,,,,,0,0,0
20150922,d_1698,2015-09-22,2015,3,9,September,2015-09,22,4,Tuesday,0,11534,Tuesday,,,,,0,0,0
20150923,d_1699,2015-09-23,2015,3,9,September,2015-09,23,5,Wednesday,0,11534,Wednesday,,,,,0,0,0
20150924,d_1700,2015-09-24,2015,3,9,September,2015-09,24,6,Thursday,0,11534,Thursday,EidAlAdha,Religious,,,0,0,0
20150925,d_1701,2015-09-25,2015,3,9,September,2015-09,25,7,Friday,0,11534,Friday,,,,,0,0,0
20150926,d_1702,2015-09-26,2015,3,9,September,2015-09,26,1,Saturday,1,11535,Saturday,,,,,0,0,0
20150927,d_1703,2015-09-27,2015,3,9,September,2015-09,27,2,Sunday,1,11535,Sunday,,,,,0,0,0
20150928,d_1704,2015-09-28,2015,3,9,September,2015-09,28,3,Monday,0,11535,Monday,,,,,0,0,0
20150929,d_1705,2015-09-29,2015,3,9,September,2015-09,29,4,Tuesday,0,11535,Tuesday,,,,,0,0,0
20150930,d_1706,2015-09-30,2015,3,9,September,2015-09,30,5,Wednesday,0,11535,Wednesday,,,,,0,0,0
20151001,d_1707,2015-10-01,2015,4,10,October,2015-10,1,6,Thursday,0,11535,Thursday,,,,,1,1,0
20151002,d_1708,2015-10-02,2015,4,10,October,2015-10,2,7,Friday,0,11535,Friday,,,,,1,0,1
20151003,d_1709,2015-10-03,2015,4,10,October,2015-10,3,1,Saturday,1,11536,Saturday,,,,,1,1,1
20151004,d_1710,2015-10-04,2015,4,10,October,2015-10,4,2,Sunday,1,11536,Sunday,,,,,1,0,0
20151005,d_1711,2015-10-05,2015,4,10,October,2015-10,5,3,Monday,0,11536,Monday,,,,,1,1,1
20151006,d_1712,2015-10-06,2015,4,10,October,2015-10,6,4,Tuesday,0,11536,Tuesday,,,,,1,1,1
20151007,d_1713,2015-10-07,2015,4,10,October,2015-10,7,5,Wednesday,0,11536,Wednesday,,,,,1,1,0
20151008,d_1714,2015-10-08,2015,4,10,October,2015-10,8,6,Thursday,0,11536,Thursday,,,,,1,0,1
20151009,d_1715,2015-10-09,2015,4,10,October,2015-10,9,7,Friday,0,11536,Friday,,,,,1,1,1
20151010,d_1716,2015-10-10,2015,4,10,October,2015-10,10,1,Saturday,1,11537,Saturday,,,,,1,0,0
20151011,d_1717,2015-10-11,2015,4,10,October,2015-10,11,2,Sunday,1,11537,Sunday,,,,,0,1,1
20151012,d_1718,2015-10-12,2015,4,10,October,2015-10,12,3,Monday,0,11537,Monday,ColumbusDay,National,,,0,1,1
20151013,d_1719,2015-10-13,2015,4,10,October,2015-10,13,4,Tuesday,0,11537,Tuesday,,,,,0,1,0
20151014,d_1720,2015-10-14,2015,4,10,October,2015-10,14,5,Wednesday,0,11537,Wednesday,,,,,0,0,1
20151015,d_1721,2015-10-15,2015,4,10,October,2015-10,15,6,Thursday,0,11537,Thursday,,,,,0,1,1
20151016,d_1722,2015-10-16,2015,4,10,October,2015-10,16,7,Friday,0,11537,Friday,,,,,0,0,0
20151017,d_1723,2015-10-17,2015,4,10,October,2015-10,17,1,Saturday,1,11538,Saturday,,,,,0,0,0
20151018,d_1724,2015-10-18,2015,4,10,October,2015-10,18,2,Sunday,1,11538,Sunday,,,,,0,0,0
20151019,d_1725,2015-10-19,2015,4,10,October,2015-10,19,3,Monday,0,11538,Monday,,,,,0,0,0
20151020,d_1726,2015-10-20,2015,4,10,October,2015-10,20,4,Tuesday,0,11538,Tuesday,,,,,0,0,0
20151021,d_1727,2015-10-21,2015,4,10,October,2015-10,21,5,Wednesday,0,11538,Wednesday,,,,,0,0,0
20151022,d_1728,2015-10-22,2015,4,10,October,2015-10,22,6,Thursday,0,11538,Thursday,,,,,0,0,0
20151023,d_1729,2015-10-23,2015,4,10,October,2015-10,23,7,Friday,0,11538,Friday,,,,,0,0,0
20151024,d_1730,2015-10-24,2015,4,10,October,2015-10,24,1,Saturday,1,11539,Saturday,,,,,0,0,0
20151025,d_1731,2015-10-25,2015,4,10,October,2015-10,25,2,Sunday,1,11539,Sunday,,,,,0,0,0
20151026,d_1732,2015-10-26,2015,4,10,October,2015-10,26,3,Monday,0,11539,Monday,,,,,0,0,0
20151027,d_1733,2015-10-27,2015,4,10,October,2015-10,27,4,Tuesday,0,11539,Tuesday,,,,,0,0,0
20151028,d_1734,2015-10-28,2015,4,10,October,2015-10,28,5,Wednesday,0,11539,Wednesday,,,,,0,0,0
20151029,d_1735,2015-10-29,2015,4,10,October,2015-10,29,6,Thursday,0,11539,Thursday,,,,,0,0,0
20151030,d_1736,2015-10-30,2015,4,10,October,2015-10,30,7,Friday,0,11539,Friday,,,,,0,0,0
20151031,d_1737,2015-10-31,2015,4,10,October,2015-10,31,1,Saturday,1,11540,Saturday,Halloween,Cultural,,,0,0,0
20151101,d_1738,2015-11-01,2015,4,11,November,2015-11,1,2,Sunday,1,11540,Sunday,,,,,1,1,0
20151102,d_1739,2015-11-02,2015,4,11,November,2015-11,2,3,Monday,0,11540,Monday,,,,,1,0,1
20151103,d_1740,2015-11-03,2015,4,11,November,2015-11,3,4,Tuesday,0,11540,Tuesday,,,,,1,1,1
20151104,d_1741,2015-11-04,2015,4,11,November,2015-11,4,5,Wednesday,0,11540,Wednesday,,,,,1,0,0
20151105,d_1742,2015-11-05,2015,4,11,November,2015-11,5,6,Thursday,0,11540,Thursday,,,,,1,1,1
20151106,d_1743,2015-11-06,2015,4,11,November,2015-11,6,7,Friday,0,11540,Friday,,,,,1,1,1
20151107,d_1744,2015-11-07,2015,4,11,November,2015-11,7,1,Saturday,1,11541,Saturday,,,,,1,1,0
20151108,d_1745,2015-11-08,2015,4,11,November,2015-11,8,2,Sunday,1,11541,Sunday,,,,,1,0,1
20151109,d_1746,2015-11-09,2015,4,11,November,2015-11,9,3,Monday,0,11541,Monday,,,,,1,1,1
20151110,d_1747,2015-11-10,2015,4,11,November,2015-11,10,4,Tuesday,0,11541,Tuesday,,,,,1,0,0
20151111,d_1748,2015-11-11,2015,4,11,November,2015-11,11,5,Wednesday,0,11541,Wednesday,VeteransDay,National,,,0,1,1
20151112,d_1749,2015-11-12,2015,4,11,November,2015-11,12,6,Thursday,0,11541,Thursday,,,,,0,1,1
20151113,d_1750,2015-11-13,2015,4,11,November,2015-11,13,7,Friday,0,11541,Friday,,,,,0,1,0
20151114,d_1751,2015-11-14,2015,4,11,November,2015-11,14,1,Saturday,1,11542,Saturday,,,,,0,0,1
20151115,d_1752,2015-11-15,2015,4,11,November,2015-11,15,2,Sunday,1,11542,Sunday,,,,,0,1,1
20151116,d_1753,2015-11-16,2015,4,11,November,2015-11,16,3,Monday,0,11542,Monday,,,,,0,0,0
20151117,d_1754,2015-11-17,2015,4,11,November,2015-11,17,4,Tuesday,0,11542,Tuesday,,,,,0,0,0
20151118,d_1755,2015-11-18,2015,4,11,November,2015-11,18,5,Wednesday,0,11542,Wednesday,,,,,0,0,0
20151119,d_1756,2015-11-19,2015,4,11,November,2015-11,19,6,Thursday,0,11542,Thursday,,,,,0,0,0
20151120,d_1757,2015-11-20,2015,4,11,November,2015-11,20,7,Friday,0,11542,Friday,,,,,0,0,0
20151121,d_1758,2015-11-21,2015,4,11,November,2015-11,21,1,Saturday,1,11543,Saturday,,,,,0,0,0
20151122,d_1759,2015-11-22,2015,4,11,November,2015-11,22,2,Sunday,1,11543,Sunday,,,,,0,0,0
20151123,d_1760,2015-11-23,2015,4,11,November,2015-11,23,3,Monday,0,11543,Monday,,,,,0,0,0
20151124,d_1761,2015-11-24,2015,4,11,November,2015-11,24,4,Tuesday,0,11543,Tuesday,,,,,0,0,0
20151125,d_1762,2015-11-25,2015,4,11,November,2015-11,25,5,Wednesday,0,11543,Wednesday,,,,,0,0,0
20151126,d_1763,2015-11-26,2015,4,11,November,2015-11,26,6,Thursday,0,11543,Thursday,Thanksgiving,National,,,0,0,0
20151127,d_1764,2015-11-27,2015,4,11,November,2015-11,27,7,Friday,0,11543,Friday,,,,,0,0,0
20151128,d_1765,2015-11-28,2015,4,11,November,2015-11,28,1,Saturday,1,11544,Saturday,,,,,0,0,0
20151129,d_1766,2015-11-29,2015,4,11,November,2015-11,29,2,Sunday,1,11544,Sunday,,,,,0,0,0
20151130,d_1767,2015-11-30,2015,4,11,November,2015-11,30,3,Monday,0,11544,Monday,,,,,0,0,0
20151201,d_1768,2015-12-01,2015,4,12,December,2015-12,1,4,Tuesday,0,11544,Tuesday,,,,,1,1,0
20151202,d_1769,2015-12-02,2015,4,12,December,2015-12,2,5,Wednesday,0,11544,Wednesday,,,,,1,0,1
20151203,d_1770,2015-12-03,2015,4,12,December,2015-12,3,6,Thursday,0,11544,Thursday,,,,,1,1,1
20151204,d_1771,2015-12-04,2015,4,12,December,2015-12,4,7,Friday,0,11544,Friday,,,,,1,0,0
20151205,d_1772,2015-12-05,2015,4,12,December,2015-12,5,1,Saturday,1,11545,Saturday,,,,,1,1,1
20151206,d_1773,2015-12-06,2015,4,12,December,2015-12,6,2,Sunday,1,11545,Sunday,,,,,1,1,1
20151207,d_1774,2015-12-07,2015,4,12,December,2015-12,7,3,Monday,0,11545,Monday,,,,,1,1,0
20151208,d_1775,2015-12-08,2015,4,12,December,2015-12,8,4,Tuesday,0,11545,Tuesday,,,,,1,0,1
20151209,d_1776,2015-12-09,2015,4,12,December,2015-12,9,5,Wednesday,0,11545,Wednesday,,,,,1,1,1
20151210,d_1777,2015-12-10,2015,4,12,December,2015-12,10,6,Thursday,0,11545,Thursday,,,,,1,0,0
20151211,d_1778,2015-12-11,2015,4,12,December,2015-12,11,7,Friday,0,11545,Friday,,,,,0,1,1
20151212,d_1779,2015-12-12,2015,4,12,December,2015-12,12,1,Saturday,1,11546,Saturday,,,,,0,1,1
20151213,d_1780,2015-12-13,2015,4,12,December,2015-12,13,2,Sunday,1,11546,Sunday,,,,,0,1,0
20151214,d_1781,2015-12-14,2015,4,12,December,2015-12,14,3,Monday,0,11546,Monday,Chanukah End,Religious,,,0,0,1
20151215,d_1782,2015-12-15,2015,4,12,December,2015-12,15,4,Tuesday,0,11546,Tuesday,,,,,0,1,1
20151216,d_1783,2015-12-16,2015,4,12,December,2015-12,16,5,Wednesday,0,11546,Wednesday,,,,,0,0,0
20151217,d_1784,2015-12-17,2015,4,12,December,2015-12,17,6,Thursday,0,11546,Thursday,,,,,0,0,0
20151218,d_1785,2015-12-18,2015,4,12,December,2015-12,18,7,Friday,0,11546,Friday,,,,,0,0,0
20151219,d_1786,2015-12-19,2015,4,12,December,2015-12,19,1,Saturday,1,11547,Saturday,,,,,0,0,0
20151220,d_1787,2015-12-20,2015,4,12,December,2015-12,20,2,Sunday,1,11547,Sunday,,,,,0,0,0
20151221,d_1788,2015-12-21,2015,4,12,December,2015-12,21,3,Monday,0,11547,Monday,,,,,0,0,0
20151222,d_1789,2015-12-22,2015,4,12,December,2015-12,22,4,Tuesday,0,11547,Tuesday,,,,,0,0,0
20151223,d_1790,2015-12-23,2015,4,12,December,2015-12,23,5,Wednesday,0,11547,Wednesday,,,,,0,0,0
20151224,d_1791,2015-12-24,2015,4,12,December,2015-12,24,6,Thursday,0,11547,Thursday,,,,,0,0,0
20151225,d_1792,2015-12-25,2015,4,12,December,2015-12,25,7,Friday,0,11547,Friday,Christmas,National,,,0,0,0
20151226,d_1793,2015-12-26,2015,4,12,December,2015-12,26,1,Saturday,1,11548,Saturday,,,,,0,0,0
20151227,d_1794,2015-12-27,2015,4,12,December,2015-12,27,2,Sunday,1,11548,Sunday,,,,,0,0,0
20151228,d_1795,2015-12-28,2015,4,12,December,2015-12,28,3,Monday,0,11548,Monday,,,,,0,0,0
20151229,d_1796,2015-12-29,2015,4,12,December,2015-12,29,4,Tuesday,0,11548,Tuesday,,,,,0,0,0
20151230,d_1797,2015-12-30,2015,4,12,December,2015-12,30,5,Wednesday,0,11548,Wednesday,,,,,0,0,0
20151231,d_1798,2015-12-31,2015,4,12,December,2015-12,31,6,Thursday,0,11548,Thursday,,,,,0,0,0
20160101,d_1799,2016-01-01,2016,1,1,January,2016-01,1,7,Friday,0,11548,Friday,NewYear,National,,,1,1,0
20160102,d_1800,2016-01-02,2016,1,1,January,2016-01,2,1,Saturday,1,11549,Saturday,,,,,1,0,1
20160103,d_1801,2016-01-03,2016,1,1,January,2016-01,3,2,Sunday,1,11549,Sunday,,,,,1,1,1
20160104,d_1802,2016-01-04,2016,1,1,January,2016-01,4,3,Monday,0,11549,Monday,,,,,1,0,0
20160105,d_1803,2016-01-05,2016,1,1,January,2016-01,5,4,Tuesday,0,11549,Tuesday,,,,,1,1,1
20160106,d_1804,2016-01-06,2016,1,1,January,2016-01,6,5,Wednesday,0,11549,Wednesday,,,,,1,1,1
20160107,d_1805,2016-01-07,2016,1,1,January,2016-01,7,6,Thursday,0,11549,Thursday,OrthodoxChristmas,Religious,,,1,1,0
20160108,d_1806,2016-01-08,2016,1,1,January,2016-01,8,7,Friday,0,11549,Friday,,,,,1,0,1
20160109,d_1807,2016-01-09,2016,1,1,January,2016-01,9,1,Saturday,1,11550,Saturday,,,,,1,1,1
20160110,d_1808,2016-01-10,2016,1,1,January,2016-01,10,2,Sunday,1,11550,Sunday,,,,,1,0,0
20160111,d_1809,2016-01-11,2016,1,1,January,2016-01,11,3,Monday,0,11550,Monday,,,,,0,1,1
20160112,d_1810,2016-01-12,2016,1,1,January,2016-01,12,4,Tuesday,0,11550,Tuesday,,,,,0,1,1
20160113,d_1811,2016-01-13,2016,1,1,January,2016-01,13,5,Wednesday,0,11550,Wednesday,,,,,0,1,0
20160114,d_1812,2016-01-14,2016,1,1,January,2016-01,14,6,Thursday,0,11550,Thursday,,,,,0,0,1
20160115,d_1813,2016-01-15,2016,1,1,January,2016-01,15,7,Friday,0,11550,Friday,,,,,0,1,1
20160116,d_1814,2016-01-16,2016,1,1,January,2016-01,16,1,Saturday,1,11551,Saturday,,,,,0,0,0
20160117,d_1815,2016-01-17,2016,1,1,January,2016-01,17,2,Sunday,1,11551,Sunday,,,,,0,0,0
20160118,d_1816,2016-01-18,2016,1,1,January,2016-01,18,3,Monday,0,11551,Monday,MartinLutherKingDay,National,,,0,0,0
20160119,d_1817,2016-01-19,2016,1,1,January,2016-01,19,4,Tuesday,0,11551,Tuesday,,,,,0,0,0
20160120,d_1818,2016-01-20,2016,1,1,January,2016-01,20,5,Wednesday,0,11551,Wednesday,,,,,0,0,0
20160121,d_1819,2016-01-21,2016,1,1,January,2016-01,21,6,Thursday,0,11551,Thursday,,,,,0,0,0
20160122,d_1820,2016-01-22,2016,1,1,January,2016-01,22,7,Friday,0,11551,Friday,,,,,0,0,0
20160123,d_1821,2016-01-23,2016,1,1,January,2016-01,23,1,Saturday,1,11552,Saturday,,,,,0,0,0
20160124,d_1822,2016-01-24,2016,1,1,January,2016-01,24,2,Sunday,1,11552,Sunday,,,,,0,0,0
20160125,d_1823,2016-01-25,2016,1,1,January,2016-01,25,3,Monday,0,11552,Monday,,,,,0,0,0
20160126,d_1824,2016-01-26,2016,1,1,January,2016-01,26,4,Tuesday,0,11552,Tuesday,,,,,0,0,0
20160127,d_1825,2016-01-27,2016,1,1,January,2016-01,27,5,Wednesday,0,11552,Wednesday,,,,,0,0,0
20160128,d_1826,2016-01-28,2016,1,1,January,2016-01,28,6,Thursday,0,11552,Thursday,,,,,0,0,0
20160129,d_1827,2016-01-29,2016,1,1,January,2016-01,29,7,Friday,0,11552,Friday,,,,,0,0,0
20160130,d_1828,2016-01-30,2016,1,1,January,2016-01,30,1,Saturday,1,11601,Saturday,,,,,0,0,0
20160131,d_1829,2016-01-31,2016,1,1,January,2016-01,31,2,Sunday,1,11601,Sunday,,,,,0,0,0
20160201,d_1830,2016-02-01,2016,1,2,February,2016-02,1,3,Monday,0,11601,Monday,,,,,1,1,0
20160202,d_1831,2016-02-02,2016,1,2,February,2016-02,2,4,Tuesday,0,11601,Tuesday,,,,,1,0,1
20160203,d_1832,2016-02-03,2016,1,2,February,2016-02,3,5,Wednesday,0,11601,Wednesday,,,,,1,1,1
20160204,d_1833,2016-02-04,2016,1,2,February,2016-02,4,6,Thursday,0,11601,Thursday,,,,,1,0,0
20160205,d_1834,2016-02-05,2016,1,2,February,2016-02,5,7,Friday,0,11601,Friday,,,,,1,1,1
20160206,d_1835,2016-02-06,2016,1,2,February,2016-02,6,1,Saturday,1,11602,Saturday,,,,,1,1,1
20160207,d_1836,2016-02-07,2016,1,2,February,2016-02,7,2,Sunday,1,11602,Sunday,SuperBowl,Sporting,,,1,1,0
20160208,d_1837,2016-02-08,2016,1,2,February,2016-02,8,3,Monday,0,11602,Monday,,,,,1,0,1
20160209,d_1838,2016-02-09,2016,1,2,February,2016-02,9,4,Tuesday,0,11602,Tuesday,,,,,1,1,1
20160210,d_1839,2016-02-10,2016,1,2,February,2016-02,10,5,Wednesday,0,11602,Wednesday,LentStart,Religious,,,1,0,0
20160211,d_1840,2016-02-11,2016,1,2,February,2016-02,11,6,Thursday,0,11602,Thursday,,,,,0,1,1
20160212,d_1841,2016-02-12,2016,1,2,February,2016-02,12,7,Friday,0,11602,Friday,,,,,0,1,1
20160213,d_1842,2016-02-13,2016,1,2,February,2016-02,13,1,Saturday,1,11603,Saturday,,,,,0,1,0
20160214,d_1843,2016-02-14,2016,1,2,February,2016-02,14,2,Sunday,1,11603,Sunday,ValentinesDay,Cultural,,,0,0,1
20160215,d_1844,2016-02-15,2016,1,2,February,2016-02,15,3,Monday,0,11603,Monday,PresidentsDay,National,,,0,1,1
20160216,d_1845,2016-02-16,2016,1,2,February,2016-02,16,4,Tuesday,0,11603,Tuesday,,,,,0,0,0
20160217,d_1846,2016-02-17,2016,1,2,February,2016-02,17,5,Wednesday,0,11603,Wednesday,LentWeek2,Religious,,,0,0,0
20160218,d_1847,2016-02-18,2016,1,2,February,2016-02,18,6,Thursday,0,11603,Thursday,,,,,0,0,0
20160219,d_1848,2016-02-19,2016,1,2,February,2016-02,19,7,Friday,0,11603,Friday,,,,,0,0,0
20160220,d_1849,2016-02-20,2016,1,2,February,2016-02,20,1,Saturday,1,11604,Saturday,,,,,0,0,0
20160221,d_1850,2016-02-21,2016,1,2,February,2016-02,21,2,Sunday,1,11604,Sunday,,,,,0,0,0
20160222,d_1851,2016-02-22,2016,1,2,February,2016-02,22,3,Monday,0,11604,Monday,,,,,0,0,0
20160223,d_1852,2016-02-23,2016,1,2,February,2016-02,23,4,Tuesday,0,11604,Tuesday,,,,,0,0,0
20160224,d_1853,2016-02-24,2016,1,2,February,2016-02,24,5,Wednesday,0,11604,Wednesday,,,,,0,0,0
20160225,d_1854,2016-02-25,2016,1,2,February,2016-02,25,6,Thursday,0,11604,Thursday,,,,,0,0,0
20160226,d_1855,2016-02-26,2016,1,2,February,2016-02,26,7,Friday,0,11604,Friday,,,,,0,0,0
20160227,d_1856,2016-02-27,2016,1,2,February,2016-02,27,1,Saturday,1,11605,Saturday,,,,,0,0,0
20160228,d_1857,2016-02-28,2016,1,2,February,2016-02,28,2,Sunday,1,11605,Sunday,,,,,0,0,0
20160229,d_1858,2016-02-29,2016,1,2,February,2016-02,29,3,Monday,0,11605,Monday,,,,,0,0,0
20160301,d_1859,2016-03-01,2016,1,3,March,2016-03,1,4,Tuesday,0,11605,Tuesday,,,,,1,1,0
20160302,d_1860,2016-03-02,2016,1,3,March,2016-03,2,5,Wednesday,0,11605,Wednesday,,,,,1,0,1
20160303,d_1861,2016-03-03,2016,1,3,March,2016-03,3,6,Thursday,0,11605,Thursday,,,,,1,1,1
20160304,d_1862,2016-03-04,2016,1,3,March,2016-03,4,7,Friday,0,11605,Friday,,,,,1,0,0
20160305,d_1863,2016-03-05,2016,1,3,March,2016-03,5,1,Saturday,1,11606,Saturday,,,,,1,1,1
20160306,d_1864,2016-03-06,2016,1,3,March,2016-03,6,2,Sunday,1,11606,Sunday,,,,,1,1,1
20160307,d_1865,2016-03-07,2016,1,3,March,2016-03,7,3,Monday,0,11606,Monday,,,,,1,1,0
20160308,d_1866,2016-03-08,2016,1,3,March,2016-03,8,4,Tuesday,0,11606,Tuesday,,,,,1,0,1
20160309,d_1867,2016-03-09,2016,1,3,March,2016-03,9,5,Wednesday,0,11606,Wednesday,,,,,1,1,1
20160310,d_1868,2016-03-10,2016,1,3,March,2016-03,10,6,Thursday,0,11606,Thursday,,,,,1,0,0
20160311,d_1869,2016-03-11,2016,1,3,March,2016-03,11,7,Friday,0,11606,Friday,,,,,0,1,1
20160312,d_1870,2016-03-12,2016,1,3,March,2016-03,12,1,Saturday,1,11607,Saturday,,,,,0,1,1
20160313,d_1871,2016-03-13,2016,1,3,March,2016-03,13,2,Sunday,1,11607,Sunday,,,,,0,1,0
20160314,d_1872,2016-03-14,2016,1,3,March,2016-03,14,3,Monday,0,11607,Monday,,,,,0,0,1
